CD_CLI;NR_CTR;VR_CTR;DT_CTR;N_PARCELA;VR_PARCELA;CODIGO
607;707;1767;12-mar.-15;15;117,80;607
608;708;9687;12-mar.-15;48;201,81;608
609;709;4852;12-mar.-15;24;202,17;609
610;710;9820;12-mar.-15;36;272,78;610
611;711;957;12-mar.-15;15;63,80;611
612;712;5158;12-mar.-15;72;71,64;612
613;713;8159;12-mar.-15;48;169,98;613
614;714;7870;12-mar.-15;60;131,17;614
615;715;5182;12-mar.-15;72;71,97;615
616;716;7271;12-mar.-15;72;100,99;616
617;717;9395;12-mar.-15;48;195,73;617
618;718;1778;12-mar.-15;15;118,53;618
619;719;8571;12-mar.-15;80;107,14;619
620;720;5365;12-mar.-15;36;149,03;620
621;721;6179;12-mar.-15;48;128,73;621
622;722;4201;12-mar.-15;36;116,69;622
623;723;4175;12-mar.-15;36;115,97;623
624;724;5124;12-mar.-15;36;142,33;624
625;725;4144;12-mar.-15;36;115,11;625
626;726;1618;12-mar.-15;15;107,87;626
627;727;4774;12-mar.-15;24;198,92;627
628;728;7707;12-mar.-15;72;107,04;628
629;729;486;12-mar.-15;24;20,25;629
630;730;5388;12-mar.-15;36;149,67;630
631;731;2386;12-mar.-15;12;198,83;631
632;732;4529;12-mar.-15;24;188,71;632
633;733;6813;12-mar.-15;36;189,25;633
634;734;1512;12-mar.-15;15;100,80;634
635;735;8572;12-mar.-15;80;107,15;635
636;736;3872;12-mar.-15;36;107,56;636
637;737;7763;12-mar.-15;72;107,82;637
638;738;2695;12-mar.-15;18;149,72;638
639;739;1959;12-mar.-15;24;81,63;639
640;740;963;12-mar.-15;15;64,20;640
641;741;2760;12-mar.-15;18;153,33;641
642;742;1200;12-mar.-15;24;50,00;642
643;743;9353;12-mar.-15;60;155,88;643
644;744;463;12-mar.-15;18;25,72;644
645;745;4482;12-mar.-15;36;124,50;645
646;746;5503;12-mar.-15;42;131,02;646
647;747;8505;12-mar.-15;80;106,31;647
648;748;8646;12-mar.-15;80;108,08;648
649;749;6336;12-mar.-15;48;132,00;649
650;750;700;12-mar.-15;15;46,67;650
651;751;7032;12-mar.-15;36;195,33;651
652;752;9657;12-mar.-15;48;201,19;652
653;753;2642;12-mar.-15;18;146,78;653
654;754;6730;12-mar.-15;24;280,42;654
655;755;169;12-mar.-15;15;100,33;655
656;756;700;12-mar.-15;15;46,67;656
657;757;271;12-mar.-15;48;128,69;657
658;758;458;12-mar.-15;18;25,44;658
659;759;803;12-mar.-15;15;53,53;659
660;760;9460;12-mar.-15;48;197,08;660
661;761;6768;12-mar.-15;24;282,00;661
662;762;2150;12-mar.-15;18;119,44;662
663;763;4993;12-mar.-15;48;104,02;663
664;764;590;12-mar.-15;12;49,17;664
665;765;951;12-mar.-15;15;63,40;665
666;766;6235;12-mar.-15;48;129,90;666
667;767;5858;12-mar.-15;36;162,72;667
668;768;2776;12-mar.-15;18;154,22;668
669;769;8243;12-mar.-15;48;171,73;669
670;770;3098;12-mar.-15;18;172,11;670
671;771;7196;12-mar.-15;36;199,89;671
672;772;1336;12-mar.-15;12;111,33;672
673;773;5693;12-mar.-15;42;135,55;673
674;774;7088;12-mar.-15;36;196,89;674
675;775;2711;12-mar.-15;18;150,61;675
676;776;1778;12-mar.-15;15;118,53;676
677;777;1509;12-mar.-15;15;100,60;677
678;778;4749;12-mar.-15;24;197,88;678
679;779;4720;12-mar.-15;24;196,67;679
680;780;7827;12-mar.-15;72;108,71;680
681;781;6625;12-mar.-15;24;276,04;681
682;782;3651;12-mar.-15;36;101,42;682
683;783;9953;12-mar.-15;36;276,47;683
684;784;981;12-mar.-15;15;65,40;684
685;785;5929;12-mar.-15;42;141,17;685
686;786;6605;12-mar.-15;24;275,21;686
687;787;7872;12-mar.-15;60;131,20;687
688;788;589;12-mar.-15;24;24,54;688
689;789;9731;12-mar.-15;36;270,31;689
690;790;60;12-mar.-15;12;203,50;690
691;791;4221;12-mar.-15;36;117,25;691
692;792;1919;12-mar.-15;24;79,96;692
693;793;5762;12-mar.-15;60;96,03;693
694;794;2229;12-mar.-15;18;123,83;694
695;795;2004;12-mar.-15;24;83,50;695
696;796;6149;12-mar.-15;48;128,10;696
697;797;4116;12-mar.-15;36;114,33;697
698;798;1109;12-mar.-15;24;46,21;698
699;799;6223;12-mar.-15;48;129,65;699
700;800;2263;12-mar.-15;18;125,72;700
701;801;6165;12-mar.-15;48;128,44;701
702;802;5275;12-mar.-15;72;73,26;702
703;803;6805;12-mar.-15;36;189,03;703
704;804;7600;12-mar.-15;72;105,56;704
705;805;3536;12-mar.-15;36;98,22;705
706;806;8976;12-mar.-15;60;149,60;706
707;807;9494;12-mar.-15;48;197,79;707
708;808;3485;12-mar.-15;36;96,81;708
709;809;7560;12-mar.-15;72;105,00;709
710;810;5734;12-mar.-15;60;95,57;710
711;811;5766;12-mar.-15;60;96,10;711
712;812;8189;12-mar.-15;48;170,60;712
713;813;1681;12-mar.-15;15;112,07;713
714;814;3948;12-mar.-15;36;109,67;714
715;815;1385;12-mar.-15;12;115,42;715
716;816;55;12-mar.-15;72;104,83;716
717;817;5075;12-mar.-15;36;140,97;717
718;818;1584;12-mar.-15;15;105,60;718
719;819;1189;12-mar.-15;24;49,54;719
720;820;8414;12-mar.-15;60;140,23;720
721;821;6840;12-mar.-15;36;190,00;721
722;822;2480;12-mar.-15;12;206,67;722
723;823;8282;12-mar.-15;24;345,08;723
724;824;1587;12-mar.-15;15;105,80;724
725;825;1674;12-mar.-15;15;111,60;725
726;826;5403;12-mar.-15;36;150,08;726
727;827;9201;12-mar.-15;60;153,35;727
728;828;7319;12-mar.-15;72;101,65;728
729;829;2887;12-mar.-15;18;160,39;729
730;830;8784;12-mar.-15;80;109,80;730
731;831;7475;12-mar.-15;72;103,82;731
732;832;1818;12-mar.-15;15;121,20;732
733;833;4164;12-mar.-15;36;115,67;733
734;834;4427;12-mar.-15;36;122,97;734
735;835;2581;12-mar.-15;12;215,08;735
736;836;75;12-mar.-15;48;196,25;736
737;837;229;12-mar.-15;24;53,92;737
738;838;5752;12-mar.-15;60;95,87;738
739;839;8515;12-mar.-15;80;106,44;739
740;840;4351;12-mar.-15;36;120,86;740
741;841;4657;12-mar.-15;24;194,04;741
742;842;7626;12-mar.-15;72;105,92;742
743;843;3343;12-mar.-15;24;139,29;743
744;844;4739;12-mar.-15;24;197,46;744
745;845;6209;12-mar.-15;48;129,35;745
746;846;499;12-mar.-15;24;20,79;746
747;847;2359;12-mar.-15;12;196,58;747
748;848;6231;12-mar.-15;48;129,81;748
749;849;5713;12-mar.-15;60;95,22;749
750;850;1873;12-mar.-15;24;78,04;750
751;851;3497;12-mar.-15;36;97,14;751
752;852;7712;12-mar.-15;72;107,11;752
753;853;4499;12-mar.-15;24;187,46;753
754;854;2234;12-mar.-15;18;124,11;754
755;855;801;12-mar.-15;15;53,40;755
756;856;3201;12-mar.-15;24;133,38;756
757;857;6336;12-mar.-15;48;132,00;757
758;858;9314;12-mar.-15;60;155,23;758
759;859;5769;12-mar.-15;60;96,15;759
760;860;5905;12-mar.-15;42;140,60;760
761;861;7574;12-mar.-15;72;105,19;761
762;862;5660;12-mar.-15;42;134,76;762
763;863;8716;12-mar.-15;80;108,95;763
764;864;6453;12-mar.-15;24;268,88;764
765;865;2546;12-mar.-15;12;212,17;765
766;866;2720;12-mar.-15;18;151,11;766
767;867;271;12-mar.-15;24;45,38;767
768;868;9765;12-mar.-15;36;271,25;768
769;869;3894;12-mar.-15;36;108,17;769
770;870;7780;12-mar.-15;72;108,06;770
771;871;8581;12-mar.-15;80;107,26;771
772;872;151;12-mar.-15;60;151,82;772
773;873;1806;12-mar.-15;15;120,40;773
774;874;4593;12-mar.-15;24;191,38;774
775;875;3516;12-mar.-15;36;97,67;775
776;876;9550;12-mar.-15;48;198,96;776
777;877;6899;12-mar.-15;36;191,64;777
778;878;1020;12-mar.-15;15;68,00;778
779;879;7097;12-mar.-15;36;197,14;779
780;880;42;23-abr.-15;48;200,88;780
781;881;5796;23-abr.-15;36;161,00;781
782;882;5683;23-abr.-15;42;135,31;782
783;883;3191;23-abr.-15;24;132,96;783
784;884;834;23-abr.-15;15;55,60;784
785;885;7444;23-abr.-15;72;103,39;785
786;886;1778;23-abr.-15;15;118,53;786
787;887;9593;23-abr.-15;48;199,85;787
788;888;941;23-abr.-15;15;62,73;788
789;889;1390;23-abr.-15;12;115,83;789
790;890;8969;23-abr.-15;60;149,48;790
791;891;6028;23-abr.-15;60;100,47;791
792;892;5991;23-abr.-15;42;142,64;792
793;893;3726;23-abr.-15;36;103,50;793
794;894;8539;23-abr.-15;80;106,74;794
795;895;4481;23-abr.-15;36;124,47;795
796;896;464;23-abr.-15;18;25,78;796
797;897;1339;23-abr.-15;12;111,58;797
798;898;6342;23-abr.-15;48;132,13;798
799;899;1593;23-abr.-15;15;106,20;799
800;900;1612;23-abr.-15;15;107,47;800
801;901;5788;23-abr.-15;60;96,47;801
802;902;5060;23-abr.-15;36;140,56;802
803;903;5314;23-abr.-15;24;221,42;803
804;904;6776;23-abr.-15;36;188,22;804
805;905;1530;23-abr.-15;15;102,00;805
806;906;1606;23-abr.-15;15;107,07;806
807;907;4263;23-abr.-15;36;118,42;807
808;908;483;23-abr.-15;24;20,13;808
809;909;4606;23-abr.-15;24;191,92;809
810;910;8809;23-abr.-15;96;91,76;810
811;911;7598;23-abr.-15;72;105,53;811
812;912;9361;23-abr.-15;60;156,02;812
813;913;5418;23-abr.-15;36;150,50;813
814;914;3464;23-abr.-15;36;96,22;814
815;915;2878;23-abr.-15;18;159,89;815
816;916;6044;23-abr.-15;60;100,73;816
817;917;8461;23-abr.-15;80;105,76;817
818;918;4044;23-abr.-15;36;112,33;818
819;919;7101;23-abr.-15;36;197,25;819
820;920;476;23-abr.-15;24;19,83;820
821;921;6563;23-abr.-15;24;273,46;821
822;922;6186;23-abr.-15;48;128,88;822
823;923;9675;23-abr.-15;48;201,56;823
824;924;8811;23-abr.-15;96;91,78;824
825;925;5687;23-abr.-15;42;135,40;825
826;926;3365;23-abr.-15;24;140,21;826
827;927;6892;23-abr.-15;36;191,44;827
828;928;2220;23-abr.-15;18;123,33;828
829;929;8427;23-abr.-15;60;140,45;829
830;930;9316;23-abr.-15;60;155,27;830
831;931;756;23-abr.-15;15;50,40;831
832;932;9967;23-abr.-15;24;415,29;832
833;933;6461;23-abr.-15;24;269,21;833
834;934;2989;23-abr.-15;18;166,06;834
835;935;4829;23-abr.-15;24;201,21;835
836;936;2191;23-abr.-15;18;121,72;836
837;937;5543;23-abr.-15;42;131,98;837
838;938;2215;23-abr.-15;18;123,06;838
839;939;5043;23-abr.-15;36;140,08;839
840;940;9495;23-abr.-15;48;197,81;840
841;941;8644;23-abr.-15;80;108,05;841
842;942;4013;23-abr.-15;36;111,47;842
843;943;5584;23-abr.-15;42;132,95;843
844;944;7843;23-abr.-15;72;108,93;844
845;945;1914;23-abr.-15;24;79,75;845
846;946;5314;23-abr.-15;24;221,42;846
847;947;2518;23-abr.-15;12;209,83;847
848;948;1884;23-abr.-15;24;78,50;848
849;949;9290;23-abr.-15;60;154,83;849
850;950;2538;23-abr.-15;12;211,50;850
851;951;8334;23-abr.-15;60;138,90;851
852;952;5507;23-abr.-15;42;131,12;852
853;953;3103;23-abr.-15;18;172,39;853
854;954;9092;23-abr.-15;60;151,53;854
855;955;8744;23-abr.-15;80;109,30;855
856;956;8871;23-abr.-15;96;92,41;856
857;957;1446;23-abr.-15;12;120,50;857
858;958;2923;23-abr.-15;18;162,39;858
859;959;9114;23-abr.-15;60;151,90;859
860;960;1039;23-abr.-15;24;43,29;860
861;961;7923;23-abr.-15;60;132,05;861
862;962;3695;23-abr.-15;36;102,64;862
863;963;1631;23-abr.-15;15;108,73;863
864;964;9416;23-abr.-15;48;196,17;864
865;965;449;23-abr.-15;18;24,94;865
866;966;5036;23-abr.-15;36;139,89;866
867;967;6679;23-abr.-15;24;278,29;867
868;968;2658;23-abr.-15;18;147,67;868
869;969;8261;23-abr.-15;48;172,10;869
870;970;7924;23-abr.-15;60;132,07;870
871;971;335;23-abr.-15;36;122,64;871
872;972;4392;23-abr.-15;36;122,00;872
873;973;9677;23-abr.-15;48;201,60;873
874;974;8807;23-abr.-15;80;110,09;874
875;975;8077;23-abr.-15;36;224,36;875
876;976;9817;23-abr.-15;36;272,69;876
877;977;6195;23-abr.-15;48;129,06;877
878;978;6437;23-abr.-15;24;268,21;878
879;979;9088;23-abr.-15;60;151,47;879
880;980;8743;23-abr.-15;80;109,29;880
881;981;7804;23-abr.-15;72;108,39;881
882;982;8318;23-abr.-15;24;346,58;882
883;983;4320;23-abr.-15;36;120,00;883
884;984;4263;23-abr.-15;36;118,42;884
885;985;2722;23-abr.-15;18;151,22;885
886;986;9584;23-abr.-15;48;199,67;886
887;987;8979;23-abr.-15;60;149,65;887
888;988;4834;23-abr.-15;24;201,42;888
889;989;1288;23-abr.-15;24;53,67;889
890;990;7446;23-abr.-15;72;103,42;890
891;991;3484;23-abr.-15;36;96,78;891
892;992;5361;23-abr.-15;36;148,92;892
893;993;774;23-abr.-15;15;51,60;893
894;994;7501;23-abr.-15;72;104,18;894
895;995;7648;23-abr.-15;72;106,22;895
896;996;9396;23-abr.-15;48;195,75;896
897;997;23;23-abr.-15;72;107,13;897
898;998;9933;23-abr.-15;36;275,92;898
899;999;8686;23-abr.-15;80;108,58;899
900;1000;6922;23-abr.-15;36;192,28;900
901;1001;6379;23-abr.-15;48;132,90;901
902;1002;4462;23-abr.-15;36;123,94;902
903;1003;481;23-abr.-15;24;20,04;903
904;1004;4013;23-abr.-15;36;111,47;904
905;1005;2933;23-abr.-15;18;162,94;905
906;1006;1129;23-abr.-15;24;47,04;906
907;1007;8719;23-abr.-15;80;108,99;907
908;1008;6092;23-abr.-15;60;101,53;908
909;1009;8285;23-abr.-15;24;345,21;909
910;1010;9352;23-abr.-15;60;155,87;910
911;1011;9836;23-abr.-15;36;273,22;911
912;1012;1383;23-abr.-15;12;115,25;912
913;1013;6461;23-abr.-15;24;269,21;913
914;1014;4200;23-abr.-15;36;116,67;914
915;1015;5509;23-abr.-15;42;131,17;915
916;1016;6553;23-abr.-15;24;273,04;916
917;1017;7625;23-abr.-15;72;105,90;917
918;1018;7244;23-abr.-15;72;100,61;918
919;1019;307;23-abr.-15;48;197,67;919
920;1020;9869;23-abr.-15;60;164,48;920
921;1021;2714;23-abr.-15;18;150,78;921
922;1022;9654;23-abr.-15;48;201,13;922
923;1023;7486;23-abr.-15;72;103,97;923
924;1024;924;23-abr.-15;15;61,60;924
925;1025;9337;23-abr.-15;60;155,62;925
926;1026;1702;23-abr.-15;15;113,47;926
927;1027;9022;23-abr.-15;60;150,37;927
928;1028;9031;23-abr.-15;60;150,52;928
929;1029;4398;23-abr.-15;36;122,17;929
930;1030;628;23-abr.-15;12;52,33;930
931;1031;4349;23-abr.-15;36;120,81;931
932;1032;1793;23-abr.-15;15;119,53;932
933;1033;8192;23-abr.-15;48;170,67;933
934;1034;77;23-abr.-15;80;106,23;934
935;1035;292;23-abr.-15;36;116,97;935
936;1036;1736;23-abr.-15;15;115,73;936
937;1037;943;23-abr.-15;15;62,87;937
938;1038;4436;23-abr.-15;36;123,22;938
939;1039;7133;23-abr.-15;36;198,14;939
940;1040;4197;23-abr.-15;36;116,58;940
941;1041;5633;23-abr.-15;42;134,12;941
942;1042;5643;23-abr.-15;42;134,36;942
943;1043;8981;23-abr.-15;60;149,68;943
944;1044;136;23-abr.-15;80;108,10;944
945;1045;7901;23-abr.-15;60;131,68;945
946;1046;3283;23-abr.-15;24;136,79;946
947;1047;7939;23-abr.-15;60;132,32;947
948;1048;4222;23-abr.-15;36;117,28;948
949;1049;4110;23-abr.-15;36;114,17;949
950;1050;4628;23-abr.-15;24;192,83;950
951;1051;4242;23-abr.-15;36;117,83;951
952;1052;7404;23-abr.-15;72;102,83;952
953;1053;7751;23-abr.-15;72;107,65;953
954;1054;3611;23-abr.-15;36;100,31;954
955;1055;7196;23-abr.-15;36;199,89;955
956;1056;1353;23-abr.-15;12;112,75;956
957;1057;3704;23-abr.-15;36;102,89;957
958;1058;7481;23-abr.-15;72;103,90;958
959;1059;1667;23-abr.-15;15;111,13;959
960;1060;6060;23-abr.-15;60;101,00;960
961;1061;8375;23-abr.-15;60;139,58;961
962;1062;1816;23-abr.-15;15;121,07;962
963;1063;4416;23-abr.-15;36;122,67;963
964;1064;2444;23-abr.-15;12;203,67;964
965;1065;335;23-abr.-15;18;125,28;965
966;1066;2925;23-abr.-15;18;162,50;966
967;1067;3433;23-abr.-15;24;143,04;967
968;1068;9758;23-abr.-15;36;271,06;968
969;1069;2165;23-abr.-15;18;120,28;969
970;1070;6065;23-abr.-15;60;101,08;970
971;1071;1174;23-abr.-15;24;48,92;971
972;1072;2188;23-abr.-15;18;121,56;972
973;1073;4411;23-abr.-15;36;122,53;973
974;1074;7558;23-abr.-15;72;104,97;974
975;1075;7282;23-abr.-15;72;101,14;975
976;1076;5643;23-abr.-15;42;134,36;976
977;1077;2959;23-abr.-15;18;164,39;977
978;1078;1970;23-abr.-15;24;82,08;978
979;1079;3494;23-abr.-15;36;97,06;979
980;1080;5898;23-abr.-15;42;140,43;980
981;1081;1483;23-abr.-15;15;98,87;981
982;1082;8401;23-abr.-15;60;140,02;982
983;1083;9148;23-abr.-15;60;152,47;983
984;1084;6095;23-abr.-15;60;101,58;984
985;1085;1527;23-abr.-15;15;101,80;985
986;1086;672;23-abr.-15;12;56,00;986
987;1087;9574;23-abr.-15;48;199,46;987
988;1088;7573;23-abr.-15;72;105,18;988
989;1089;2525;23-abr.-15;12;210,42;989
990;1090;60;23-abr.-15;36;272,36;990
991;1091;8747;23-abr.-15;80;109,34;991
992;1092;5461;23-abr.-15;42;130,02;992
993;1093;3158;23-abr.-15;24;131,58;993
994;1094;9078;23-abr.-15;60;151,30;994
995;1095;1842;23-abr.-15;15;122,80;995
996;1096;478;23-abr.-15;24;19,92;996
997;1097;3796;23-abr.-15;36;105,44;997
998;1098;8236;23-abr.-15;48;171,58;998
999;1099;7036;23-abr.-15;36;195,44;999
1000;1100;4254;23-abr.-15;36;118,17;1000
1001;1101;87;23-abr.-15;12;57,50;1001
1002;1102;5029;23-abr.-15;36;139,69;1002
1003;1103;6726;23-abr.-15;24;280,25;1003
1004;1104;7133;23-abr.-15;36;198,14;1004
1005;1105;9256;23-abr.-15;60;154,27;1005
1006;1106;9433;23-abr.-15;48;196,52;1006
1007;1107;6985;23-abr.-15;36;194,03;1007
1008;1108;8896;23-abr.-15;96;92,67;1008
1009;1109;1389;23-abr.-15;12;115,75;1009
1010;1110;7969;23-abr.-15;36;221,36;1010
1011;1111;4271;23-abr.-15;36;118,64;1011
1012;1112;5877;23-abr.-15;;#DIV/0!;1012
1013;1113;3559;23-abr.-15;36;98,86;1013
1014;1114;9992;23-abr.-15;48;208,17;1014
1015;1115;8703;23-abr.-15;80;108,79;1015
1016;1116;6540;23-abr.-15;24;272,50;1016
1017;1117;7699;23-abr.-15;72;106,93;1017
1018;1118;4419;23-abr.-15;36;122,75;1018
1019;1119;2755;23-abr.-15;18;153,06;1019
1020;1120;3628;23-abr.-15;36;100,78;1020
1021;1121;7928;23-abr.-15;60;132,13;1021
1022;1122;4130;23-abr.-15;36;114,72;1022
1023;1123;5248;23-abr.-15;72;72,89;1023
1024;1124;3855;23-abr.-15;36;107,08;1024
1025;1125;9032;23-abr.-15;60;150,53;1025
1026;1126;9524;23-abr.-15;48;198,42;1026
1027;1127;9710;23-abr.-15;36;269,72;1027
1028;1128;8041;23-abr.-15;36;223,36;1028
1029;1129;5168;23-abr.-15;72;71,78;1029
1030;1130;1161;23-abr.-15;24;48,38;1030
1031;1131;5042;23-abr.-15;36;140,06;1031
1032;1132;2658;23-abr.-15;18;147,67;1032
1033;1133;9266;23-abr.-15;60;154,43;1033
1034;1134;7163;23-abr.-15;36;198,97;1034
1035;1135;8626;23-abr.-15;80;107,83;1035
1036;1136;4029;23-abr.-15;36;111,92;1036
1037;1137;3849;23-abr.-15;36;106,92;1037
1038;1138;1465;23-abr.-15;12;122,08;1038
1039;1139;1182;23-abr.-15;24;49,25;1039
1040;1140;5730;23-abr.-15;60;95,50;1040
1041;1141;7141;23-abr.-15;36;198,36;1041
1042;1142;3515;23-abr.-15;36;97,64;1042
1043;1143;653;23-abr.-15;12;54,42;1043
1044;1144;119;23-abr.-15;;#DIV/0!;1044
1045;1145;9587;23-abr.-15;48;199,73;1045
1046;1146;9687;23-abr.-15;48;201,81;1046
1047;1147;8976;23-abr.-15;60;149,60;1047
1048;1148;7368;23-abr.-15;72;102,33;1048
1049;1149;9419;23-abr.-15;48;196,23;1049
1050;1150;262;23-abr.-15;24;79,08;1050
1051;1151;5319;23-abr.-15;24;221,63;1051
1052;1152;4597;23-abr.-15;24;191,54;1052
1053;1153;2446;23-abr.-15;12;203,83;1053
1054;1154;8262;23-abr.-15;48;172,13;1054
1055;1155;1379;23-abr.-15;12;114,92;1055
1056;1156;3838;23-abr.-15;36;106,61;1056
1057;1157;9243;23-abr.-15;60;154,05;1057
1058;1158;5369;23-abr.-15;36;149,14;1058
1059;1159;8905;23-abr.-15;96;92,76;1059
1060;1160;5713;23-abr.-15;60;95,22;1060
1061;1161;6763;23-abr.-15;24;281,79;1061
1062;1162;3119;23-abr.-15;18;173,28;1062
1063;1163;7744;23-abr.-15;72;107,56;1063
1064;1164;3981;23-abr.-15;36;110,58;1064
1065;1165;5015;23-abr.-15;48;104,48;1065
1066;1166;5206;23-abr.-15;72;72,31;1066
1067;1167;8529;23-abr.-15;80;106,61;1067
1068;1168;9498;23-abr.-15;48;197,88;1068
1069;1169;5863;23-abr.-15;;#DIV/0!;1069
1070;1170;4599;23-abr.-15;24;191,63;1070
1071;1171;1751;23-abr.-15;15;116,73;1071
1072;1172;5759;23-abr.-15;60;95,98;1072
1073;1173;5786;23-abr.-15;60;96,43;1073
1074;1174;887;23-abr.-15;15;59,13;1074
1075;1175;6613;23-abr.-15;24;275,54;1075
1076;1176;3181;23-abr.-15;24;132,54;1076
1077;1177;1999;23-abr.-15;24;83,29;1077
1078;1178;9113;23-abr.-15;60;151,88;1078
1079;1179;6784;23-abr.-15;36;188,44;1079
1080;1180;6903;23-abr.-15;36;191,75;1080
1081;1181;7334;23-abr.-15;72;101,86;1081
1082;1182;2129;23-abr.-15;18;118,28;1082
1083;1183;1910;23-abr.-15;24;79,58;1083
1084;1184;6836;23-abr.-15;36;189,89;1084
1085;1185;9385;23-abr.-15;60;156,42;1085
1086;1186;5012;23-abr.-15;48;104,42;1086
1087;1187;9868;23-abr.-15;24;411,17;1087
1088;1188;2127;23-abr.-15;18;118,17;1088
1089;1189;1898;23-abr.-15;24;79,08;1089
1090;1190;344;23-abr.-15;24;138,38;1090
1091;1191;9610;23-abr.-15;48;200,21;1091
1092;1192;1885;23-abr.-15;24;78,54;1092
1093;1193;9821;23-abr.-15;36;272,81;1093
1094;1194;1349;23-abr.-15;12;112,42;1094
1095;1195;4090;23-abr.-15;36;113,61;1095
1096;1196;8400;23-abr.-15;60;140,00;1096
1097;1197;358;23-abr.-15;12;29,83;1097
1098;1198;7285;23-abr.-15;72;101,18;1098
1099;1199;2154;23-abr.-15;18;119,67;1099
1100;1200;38;23-abr.-15;15;102,60;1100
1101;1201;5553;23-abr.-15;42;132,21;1101
1102;1202;2673;23-abr.-15;18;148,50;1102
1103;1203;5818;23-abr.-15;;#DIV/0!;1103
1104;1204;1074;23-abr.-15;24;44,75;1104
1105;1205;7809;23-abr.-15;72;108,46;1105
1106;1206;6223;23-abr.-15;48;129,65;1106
1107;1207;4938;23-abr.-15;48;102,88;1107
1108;1208;9026;23-abr.-15;60;150,43;1108
1109;1209;9102;23-abr.-15;60;151,70;1109
1110;1210;1362;23-abr.-15;12;113,50;1110
1111;1211;8624;23-abr.-15;80;107,80;1111
1112;1212;4613;23-abr.-15;24;192,21;1112
1113;1213;289;23-abr.-15;48;207,19;1113
1114;1214;1246;23-abr.-15;24;51,92;1114
1115;1215;6015;23-abr.-15;60;100,25;1115
1116;1216;3979;23-abr.-15;36;110,53;1116
1117;1217;6329;23-abr.-15;48;131,85;1117
1118;1218;6986;23-abr.-15;36;194,06;1118
1119;1219;1448;23-abr.-15;12;120,67;1119
1120;1220;9859;23-abr.-15;72;136,93;1120
1121;1221;9473;23-abr.-15;48;197,35;1121
1122;1222;6675;23-abr.-15;24;278,13;1122
1123;1223;4186;23-abr.-15;36;116,28;1123
1124;1224;9167;23-abr.-15;60;152,78;1124
1125;1225;6074;23-abr.-15;60;101,23;1125
1126;1226;6477;23-abr.-15;24;269,88;1126
1127;1227;288;23-abr.-15;24;79,04;1127
1128;1228;3676;23-abr.-15;36;102,11;1128
1129;1229;2985;23-abr.-15;18;165,83;1129
1130;1230;3015;23-abr.-15;18;167,50;1130
1131;1231;6202;23-abr.-15;48;129,21;1131
1132;1232;565;23-abr.-15;24;23,54;1132
1133;1233;3643;23-abr.-15;36;101,19;1133
1134;1234;4676;23-abr.-15;24;194,83;1134
1135;1235;5608;23-abr.-15;42;133,52;1135
1136;1236;4346;23-abr.-15;36;120,72;1136
1137;1237;614;23-abr.-15;12;51,17;1137
1138;1238;9489;23-abr.-15;48;197,69;1138
1139;1239;6719;23-abr.-15;24;279,96;1139
1140;1240;8085;23-abr.-15;36;224,58;1140
1141;1241;9182;23-abr.-15;60;153,03;1141
1142;1242;7487;23-abr.-15;72;103,99;1142
1143;1243;5649;23-abr.-15;42;134,50;1143
1144;1244;43;23-abr.-15;80;107,90;1144
1145;1245;6082;23-abr.-15;60;101,37;1145
1146;1246;7630;23-abr.-15;72;105,97;1146
1147;1247;50;23-abr.-15;48;170,69;1147
1148;1248;4813;23-abr.-15;24;200,54;1148
1149;1249;5743;23-abr.-15;60;95,72;1149
1150;1250;8780;23-abr.-15;80;109,75;1150
1151;1251;4021;23-abr.-15;36;111,69;1151
1152;1252;6428;23-abr.-15;24;267,83;1152
1153;1253;4144;23-abr.-15;36;115,11;1153
1154;1254;9431;23-abr.-15;48;196,48;1154
1155;1255;4572;23-abr.-15;24;190,50;1155
1156;1256;3652;23-abr.-15;36;101,44;1156
1157;1257;2077;23-abr.-15;24;86,54;1157
1158;1258;3221;23-abr.-15;24;134,21;1158
1159;1259;2299;23-abr.-15;12;191,58;1159
1160;1260;6356;23-abr.-15;48;132,42;1160
1161;1261;6318;23-abr.-15;48;131,63;1161
1162;1262;663;23-abr.-15;12;55,25;1162
1163;1263;2178;23-abr.-15;18;121,00;1163
1164;1264;57;23-abr.-15;60;131,98;1164
1165;1265;4961;23-abr.-15;48;103,35;1165
1166;1266;9268;23-abr.-15;60;154,47;1166
1167;1267;1961;23-abr.-15;24;81,71;1167
1168;1268;3614;23-abr.-15;36;100,39;1168
1169;1269;1612;23-abr.-15;15;107,47;1169
1170;1270;6963;23-abr.-15;36;193,42;1170
1171;1271;560;23-abr.-15;24;23,33;1171
1172;1272;9933;23-abr.-15;24;413,88;1172
1173;1273;1750;23-abr.-15;15;116,67;1173
1174;1274;358;23-abr.-15;12;29,83;1174
1175;1275;6415;23-abr.-15;24;267,29;1175
1176;1276;2426;23-abr.-15;12;202,17;1176
1177;1277;697;23-abr.-15;15;46,47;1177
1178;1278;9097;23-abr.-15;60;151,62;1178
1179;1279;8560;23-abr.-15;80;107,00;1179
1180;1280;792;23-abr.-15;15;52,80;1180
1181;1281;7988;23-abr.-15;36;221,89;1181
